OID,FID_1,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD
-1,4143,0051390033,"USC KENNETH NORRIS, JR. CANCER HOSPITAL",1441 EASTLAKE AVENUE,LOS ANGELES,CA,90033,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,60,LOS ANGELES,06037,USA,34.061355406000075,-118.204785508999976,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://uscnorriscancer.usc.edu,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,60.000000000000000,NOT AVAILABLE,Y
-1,4144,0051591405,VALLEY PRESBYTERIAN HOSPITAL,15107 VAN OWEN STREET,VAN NUYS,CA,91405,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,350,LOS ANGELES,06037,USA,34.194989499000030,-118.463021293999986,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.valleypres.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,350.000000000000000,NOT AVAILABLE,N
-1,4145,0052990033,ADVENTIST HEALTH WHITE MEMORIAL MEDICAL CENTER,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,CA,90033,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,353,LOS ANGELES,06037,USA,34.049111495000034,-118.217999501999941,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.whitememorial.com,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,353.000000000000000,NOT AVAILABLE,N
-1,4146,0047995453,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,CA,95453,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,30,LAKE,06033,USA,39.104953467000030,-122.906689975999939,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.sutterlakeside.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,30.000000000000000,LEVEL IV,Y
-1,4147,0003892270,THE BETTY FORD CENTER,39000 BOB HOPE DRIVE,RANCHO MIRAGE,CA,92270,NOT AVAILABLE,NOT AVAILABLE,REHABILITATION,OPEN,100,RIVERSIDE,06065,USA,33.762300505000042,-116.400705757999958,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.hazeldenbettyford.org/treatment/locations/betty-ford-center-rancho-mirage,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,100.000000000000000,NOT AVAILABLE,N
-1,4148,0019792505,KAISER FND HOSP - RIVERSIDE,10800 MAGNOLIA AVENUE,RIVERSIDE,CA,92505,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,226,RIVERSIDE,06065,USA,33.904923770000039,-117.469259131999991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,226.000000000000000,NOT AVAILABLE,N
-1,4149,0034592503,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,193,RIVERSIDE,06065,USA,33.927216448000024,-117.439374297999962,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.pchmc.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,193.000000000000000,NOT AVAILABLE,N
-1,4150,0037792506,PACIFIC GROVE HOSPITAL,5900 BROCKTON AVENUE,RIVERSIDE,CA,92506,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,68,RIVERSIDE,06065,USA,33.962306387000069,-117.395293499999980,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.rcbm.com/,NOT AVAILABLE,RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE,06,NON-PROFIT,-999,68.000000000000000,NOT AVAILABLE,N
-1,4151,0006595008,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,3777 SOUTH BASCOM AVENUE,CAMPBELL,CA,95008,NOT AVAILABLE,NOT AVAILABLE,CHILDREN,OPEN,31,SANTA CLARA,06085,USA,37.259757386000047,-121.947554047999972,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://pedisubacute.com/,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,31.000000000000000,NOT AVAILABLE,N
-1,4152,0046894305,STANFORD HEALTH CARE,300 PASTEUR DRIVE,PALO ALTO,CA,94305,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,613,SANTA CLARA,06085,USA,37.434652436000079,-122.174883096999963,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.stanfordhospital.com/,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,613.000000000000000,"LEVEL I, LEVEL I PEDIATRIC",Y
-1,4153,0028694025,MENLO PARK SURGICAL HOSPITAL,570 WILLOW ROAD,MENLO PARK,CA,94025,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,16,SAN MATEO,06081,USA,37.461644095000054,-122.159183345999963,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.pamf.org/mpsh,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,16.000000000000000,NOT AVAILABLE,N
-1,4154,0029894401,MILLS HEALTH CENTER,100 SOUTH SAN MATEO DRIVE,SAN MATEO,CA,94401,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,60,SAN MATEO,06081,USA,37.565184776000081,-122.326509369999940,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.mills-peninsula.org/locations/millshealth.html,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,60.000000000000000,NOT AVAILABLE,N
-1,4155,0029196001,MERCY MEDICAL CENTER - REDDING,2175 ROSALINE AVENUE,REDDING,CA,96001,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,267,SHASTA,06089,USA,40.571924983000031,-122.395410564999963,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.mercymercedcares.org/index.htm,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,267.000000000000000,LEVEL II,Y
-1,4156,0019895661,KAISER FND HOSP - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,95661,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,340,PLACER,06061,USA,38.746805869000070,-121.250939199999948,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,340.000000000000000,NOT AVAILABLE,N
-1,4157,0048495661,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,328,PLACER,06061,USA,38.766159997000045,-121.249308643999939,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.sutterroseville.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,328.000000000000000,LEVEL II,Y
-1,4158,0020394903,KAISER FND HOSP - SAN RAFAEL,99 MONTECILLO ROAD,SAN RAFAEL,CA,94903,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,116,MARIN,06041,USA,38.004754463000040,-122.554570383999987,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,116.000000000000000,NOT AVAILABLE,N
-1,4159,0028193635,MEMORIAL HOSPITAL LOS BANOS,520 WEST I STREET,LOS BANOS,CA,93635,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,44,MERCED,06047,USA,37.064097692000075,-120.859189608999941,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.memoriallosbanos.org/,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,44.000000000000000,NOT AVAILABLE,Y
-1,4160,0007193612,CLOVIS COMMUNITY MEDICAL CENTER,2755 HERNDON AVENUE,CLOVIS,CA,93612,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,208,FRESNO,06019,USA,36.839089899000044,-119.660476653999979,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.communitymedical.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,208.000000000000000,NOT AVAILABLE,Y
-1,4161,0027995667,MARSHALL MEDICAL CENTER (1-RH),1100 MARSHALL WAY,PLACERVILLE,CA,95667,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,113,EL DORADO,06017,USA,38.724947845000031,-120.791412002999948,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.marshallmedical.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,113.000000000000000,LEVEL III,N
-1,4162,0017994520,JOHN MUIR BEHAVIORAL HEALTH CENTER,2740 GRANT STREET,CONCORD,CA,94520,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,73,CONTRA COSTA,06013,USA,37.985988361000068,-122.037102260999973,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.johnmuirhealth.com,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,73.000000000000000,NOT AVAILABLE,N
-1,4163,0018194598,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY ROAD,WALNUT CREEK,CA,94598,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,554,CONTRA COSTA,06013,USA,37.912910211000053,-122.041256494999971,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.jmmdhs.com/index.php/jmmdhs_jmmc.html,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,554.000000000000000,LEVEL II,Y
-1,4164,0007995932,COLUSA REGIONAL MEDICAL CENTER,199 EAST WEBSTER STREET,COLUSA,CA,95932,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,48,COLUSA,06011,USA,39.206460856000035,-122.000379410999983,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.colusamedicalcenter.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,48.000000000000000,NOT AVAILABLE,Y
-1,4165,0015093308,GOOD SAMARITAN HOSPITAL-BAKERSFIELD,901 OLIVE DRIVE,BAKERSFIELD,CA,93308,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,64,KERN,06029,USA,35.411740582000050,-119.039590525999984,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.goodsamhospital.com,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,64.000000000000000,NOT AVAILABLE,N
-1,4166,0028893301,MERCY HOSPITAL - BAKERSFIELD,2215 TRUXTUN AVENUE,BAKERSFIELD,CA,93301,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,144,KERN,06029,USA,35.372863637000080,-119.027704605999986,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.mercybakersfield.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,144.000000000000000,NOT AVAILABLE,N
-1,4167,0029493311,MERCY SOUTHWEST HOSPITAL,400 OLD RIVER RD,BAKERSFIELD,CA,93311,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,78,KERN,06029,USA,35.351504293000062,-119.112450470999988,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.mercybakersfield.org/index.htm,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,78.000000000000000,NOT AVAILABLE,N
-1,4168,0020795823,KAISER FND HOSP - SOUTH SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,CA,95823,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,217,SACRAMENTO,06067,USA,38.470637891000024,-121.422546702999966,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,217.000000000000000,LEVEL II,Y
-1,4169,0028995630,MERCY HOSPITAL - FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,CA,95630,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,106,SACRAMENTO,06067,USA,38.670314906000044,-121.145676910999953,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.mercyfolsom.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,106.000000000000000,NOT AVAILABLE,Y
-1,4170,0029395608,MERCY SAN JUAN HOSPITAL,6501 COYLE AVENUE,CARMICHAEL,CA,95608,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,370,SACRAMENTO,06067,USA,38.669829294000067,-121.314108192999981,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.mercysanjuan.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,370.000000000000000,LEVEL II,Y
-1,4171,0029595823,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,CA,95823,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,329,SACRAMENTO,06067,USA,38.463547451000068,-121.416526441999963,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.methodistsacramento.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,329.000000000000000,NOT AVAILABLE,N
-1,4172,0047895816,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVE,SACRAMENTO,CA,95816,NOT AVAILABLE,(916) 887-0000,GENERAL ACUTE CARE,OPEN,523,SACRAMENTO,06067,USA,38.571967151000024,-121.469224808999968,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.suttermedicalcenter.org,NOT AVAILABLE,SUTTER GENERAL HOSPITAL,06,NON-PROFIT,-999,523.000000000000000,NOT AVAILABLE,N
-1,4173,0051195817,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,2315 STOCKTON BOULEVARD,SACRAMENTO,CA,95817,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,611,SACRAMENTO,06067,USA,38.554929742000070,-121.455455507999943,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.ucdmc.ucdavis.edu,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,611.000000000000000,"LEVEL I, LEVEL I PEDIATRIC",Y
-1,4174,0014495501,"GENERAL HOSPITAL, THE",2200 HARRISON AVENUE,EUREKA,CA,95501,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,15,HUMBOLDT,06023,USA,40.788168546000065,-124.140262822999944,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.stjosepheureka.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,15.000000000000000,NOT AVAILABLE,N
-1,4175,0014895988,GLENN MEDICAL CENTER,1133 WEST SYCAMORE STREET,WILLOWS,CA,95988,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,47,GLENN,06021,USA,39.521278669000026,-122.208045386999970,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.glennmed.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,47.000000000000000,NOT AVAILABLE,N
-1,4176,0012796097,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,96097,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,28,SISKIYOU,06093,USA,41.719373308000058,-122.645716554999979,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.fairchildmed.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,28.000000000000000,NOT AVAILABLE,N
-1,4177,0007681502,ST MARYS HOSPITAL AND MEDICAL CENTER,2635 N 7TH STREET,GRAND JUNCTION,CO,81502,NOT AVAILABLE,(970) 244-2273,GENERAL ACUTE CARE,OPEN,324,MESA,08077,USA,39.090507162000051,-108.563572492999981,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?ftype=hospital&do=list,2019/8/13 0:00:00,IMAGERY,2020/5/1 0:00:00,http://www.stmarygj.com,NOT AVAILABLE,NOT AVAILABLE,08,NON-PROFIT,-999,324.000000000000000,LEVEL II,Y
-1,4178,0029296067,MERCY MEDICAL CENTER MT. SHASTA,"914 PINE STREET, BOX 239",MOUNT SHASTA,CA,96067,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,33,SISKIYOU,06093,USA,41.318657379000058,-122.321125688999985,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.mercymtshasta.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,33.000000000000000,LEVEL III,Y
-1,4179,0008193940,COMMUNITY HOSPITAL MONTEREY PENINSULA,23625 W. R. HOLMAN HIGHWAY,MONTEREY,CA,93940,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,258,MONTEREY,06053,USA,36.578901867000070,-121.913128651999955,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.chomp.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,258.000000000000000,NOT AVAILABLE,N
-1,4180,0000392801,AHMC ANAHEIM REGIONAL MEDICAL CENTER,1111 WEST LA PALMA AVENUE,ANAHEIM,CA,92801,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,223,ORANGE,06059,USA,33.848153793000051,-117.934447693999971,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.anaheimregionalmc.com,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,223.000000000000000,NOT AVAILABLE,N
-1,4181,0007592704,SOUTH COAST GLOBAL MEDICAL CENTER,2701 BRISTOL STREET,SANTA ANA,CA,92704,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,178,ORANGE,06059,USA,33.711133986000050,-117.884622208999986,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.coastalcommhospital.com,NOT AVAILABLE,COASTAL COMMUNITIES HOSPITAL,06,NON-PROFIT,-999,178.000000000000000,NOT AVAILABLE,N
-1,4182,0030392677,MISSION HOSPITAL LAGUNA BEACH,31872 S COAST HIGHWAY,LAGUNA BEACH,CA,92677,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,207,ORANGE,06059,USA,33.500661157000025,-117.740906611999947,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.mission4health.com/,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,207.000000000000000,NOT AVAILABLE,N
-1,4183,0030492691,MISSION HOSPITAL REGIONAL MEDICAL CENTER,27700 MEDICAL CENTER ROAD,MISSION VIEJO,CA,92691,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,345,ORANGE,06059,USA,33.560543468000049,-117.665144449999957,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.mission4health.com,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,345.000000000000000,"LEVEL II, LEVEL II PEDIATRIC",Y
-1,4184,0038392653,MEMORIALCARE SADDLEBACK MEDICAL CENTER,24451 HEALTH CENTER DRIVE,LAGUNA HILLS,CA,92653,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,252,ORANGE,06059,USA,33.608975846000078,-117.709128157999942,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.memorialcare.org,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,252.000000000000000,NOT AVAILABLE,Y
-1,4185,0051292668,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,101 CITY DRIVE SOUTH,ORANGE,CA,92668,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,411,ORANGE,06059,USA,33.788786722000054,-117.888663353999959,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,http://www.ucihealth.com,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,411.000000000000000,"LEVEL I, LEVEL II PEDIATRIC",Y
-1,4187,0028295355,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,1700 COFFEE ROAD,MODESTO,CA,95355,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,423,STANISLAUS,06099,USA,37.668324770000027,-120.974160386999984,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/hid/facility-listing.html,2019/8/2 0:00:00,IMAGERY,2014/2/10 0:00:00,http://www.memorialmedicalcenter.org/,NOT AVAILABLE,NOT AVAILABLE,06,NON-PROFIT,-999,423.000000000000000,LEVEL II,Y
-1,4188,0003030428,LOWER CONEE COMMUNITY HOSPITAL,111 THIRD STREET,GLENWOOD,GA,30428,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,25,WHEELER,13309,USA,32.180067946000065,-82.672086370999978,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.gamap2care.info/,2019/8/9 0:00:00,IMAGERY/OTHER,2014/2/10 0:00:00,www.lochosp.org/,25,NOT AVAILABLE,13,NON-PROFIT,-999,25.000000000000000,NOT AVAILABLE,N
